label,x,y,z
minus32_minus27_59,-0.15,-0.1265625,0.2789062499999
minus32_minus27_60,-0.15,-0.1265625,0.28359375
minus32_minus27_61,-0.15,-0.1265625,0.2882812499999
minus32_minus27_62,-0.15,-0.1265625,0.29296875
minus32_minus27_63,-0.15,-0.1265625,0.2976562499999
minus32_minus26_0,-0.15,-0.121875,0.00234375
minus32_minus26_1,-0.15,-0.121875,0.00703125
minus32_minus26_2,-0.15,-0.121875,0.01171875
minus32_minus26_3,-0.15,-0.121875,0.01640625
minus32_minus26_4,-0.15,-0.121875,0.02109375
minus32_minus26_5,-0.15,-0.121875,0.02578125
minus32_minus26_6,-0.15,-0.121875,0.03046875
minus32_minus26_7,-0.15,-0.121875,0.03515625
minus32_minus26_8,-0.15,-0.121875,0.039843750000000004
minus32_minus26_9,-0.15,-0.121875,0.04453125
minus32_minus26_10,-0.15,-0.121875,0.04921875
minus32_minus26_11,-0.15,-0.121875,0.05390624999999999
minus32_minus26_12,-0.15,-0.121875,0.05859375
minus32_minus26_13,-0.15,-0.121875,0.06328125
minus32_minus26_14,-0.15,-0.121875,0.06796875
minus32_minus26_15,-0.15,-0.121875,0.07265624999999999
minus32_minus26_16,-0.15,-0.121875,0.07734374999999999
minus32_minus26_17,-0.15,-0.121875,0.08203124999999999
minus32_minus26_18,-0.15,-0.121875,0.08671874999999998
minus32_minus26_19,-0.15,-0.121875,0.09140625000000001
minus32_minus26_20,-0.15,-0.121875,0.09609375
minus32_minus26_21,-0.15,-0.121875,0.1007812499999
minus32_minus26_22,-0.15,-0.121875,0.1054687499999
minus32_minus26_23,-0.15,-0.121875,0.1101562499999
minus32_minus26_24,-0.15,-0.121875,0.11484375
minus32_minus26_25,-0.15,-0.121875,0.11953124999999999
minus32_minus26_26,-0.15,-0.121875,0.12421875
minus32_minus26_27,-0.15,-0.121875,0.12890625
minus32_minus26_28,-0.15,-0.121875,0.13359375
minus32_minus26_29,-0.15,-0.121875,0.13828125
minus32_minus26_30,-0.15,-0.121875,0.14296875
minus32_minus26_31,-0.15,-0.121875,0.14765625
minus32_minus26_32,-0.15,-0.121875,0.15234375
minus32_minus26_33,-0.15,-0.121875,0.15703125
minus32_minus26_34,-0.15,-0.121875,0.16171875
minus32_minus26_35,-0.15,-0.121875,0.16640625
minus32_minus26_36,-0.15,-0.121875,0.17109375
minus32_minus26_37,-0.15,-0.121875,0.17578125
minus32_minus26_38,-0.15,-0.121875,0.18046874999999998
minus32_minus26_39,-0.15,-0.121875,0.18515625
minus32_minus26_40,-0.15,-0.121875,0.18984374999999998
minus32_minus26_41,-0.15,-0.121875,0.19453125
minus32_minus26_42,-0.15,-0.121875,0.19921875
minus32_minus26_43,-0.15,-0.121875,0.2039062499999
minus32_minus26_44,-0.15,-0.121875,0.2085937499999
minus32_minus26_45,-0.15,-0.121875,0.2132812499999
minus32_minus26_46,-0.15,-0.121875,0.21796874999989999
minus32_minus26_47,-0.15,-0.121875,0.2226562499999
minus32_minus26_48,-0.15,-0.121875,0.22734375
minus32_minus26_49,-0.15,-0.121875,0.23203125
minus32_minus26_50,-0.15,-0.121875,0.23671875
minus32_minus26_51,-0.15,-0.121875,0.24140625000000002
